event,main_speaker,ratings,tags,title,views
TED2007,Steve Jurvetson,"[{'id': 25, 'name': 'OK', 'count': 67}, {'id': 8, 'name': 'Informative', 'count': 80}, {'id': 1, 'name': 'Beautiful', 'count': 66}, {'id': 22, 'name': 'Fascinating', 'count': 191}, {'id': 7, 'name': 'Funny', 'count': 89}, {'id': 9, 'name': 'Ingenious', 'count': 37}, {'id': 24, 'name': 'Persuasive', 'count': 18}, {'id': 3, 'name': 'Courageous', 'count': 25}, {'id': 10, 'name': 'Inspiring', 'count': 154}, {'id': 23, 'name': 'Jaw-dropping', 'count': 70}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 11, 'name': 'Longwinded', 'count': 2}]","['TED Brain Trust', 'children', 'design', 'entertainment', 'parenting', 'photography', 'rocket science', 'space', 'toy']",Model rocketry,412154
TED2008,Roy Gould and Curtis Wong,"[{'id': 8, 'name': 'Informative', 'count': 170}, {'id': 9, 'name': 'Ingenious', 'count': 112}, {'id': 1, 'name': 'Beautiful', 'count': 330}, {'id': 22, 'name': 'Fascinating', 'count': 357}, {'id': 23, 'name': 'Jaw-dropping', 'count': 306}, {'id': 10, 'name': 'Inspiring', 'count': 209}, {'id': 24, 'name': 'Persuasive', 'count': 26}, {'id': 11, 'name': 'Longwinded', 'count': 35}, {'id': 21, 'name': 'Unconvincing', 'count': 71}, {'id': 2, 'name': 'Confusing', 'count': 14}, {'id': 25, 'name': 'OK', 'count': 72}, {'id': 3, 'name': 'Courageous', 'count': 23}, {'id': 26, 'name': 'Obnoxious', 'count': 40}, {'id': 7, 'name': 'Funny', 'count': 6}]","['astronomy', 'collaboration', 'demo', 'science', 'technology', 'telescopes', 'universe']",A preview of the WorldWide Telescope,1034064
TED2007,Alan Kay,"[{'id': 10, 'name': 'Inspiring', 'count': 238}, {'id': 8, 'name': 'Informative', 'count': 231}, {'id': 22, 'name': 'Fascinating', 'count': 175}, {'id': 25, 'name': 'OK', 'count': 130}, {'id': 24, 'name': 'Persuasive', 'count': 117}, {'id': 23, 'name': 'Jaw-dropping', 'count': 45}, {'id': 3, 'name': 'Courageous', 'count': 30}, {'id': 11, 'name': 'Longwinded', 'count': 93}, {'id': 9, 'name': 'Ingenious', 'count': 117}, {'id': 26, 'name': 'Obnoxious', 'count': 17}, {'id': 21, 'name': 'Unconvincing', 'count': 45}, {'id': 2, 'name': 'Confusing', 'count': 63}, {'id': 1, 'name': 'Beautiful', 'count': 30}, {'id': 7, 'name': 'Funny', 'count': 20}]","['children', 'collaboration', 'computers', 'design', 'technology']",A powerful idea about ideas,777609
TED2008,Craig Venter,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 680}, {'id': 8, 'name': 'Informative', 'count': 402}, {'id': 22, 'name': 'Fascinating', 'count': 583}, {'id': 10, 'name': 'Inspiring', 'count': 239}, {'id': 9, 'name': 'Ingenious', 'count': 292}, {'id': 24, 'name': 'Persuasive', 'count': 73}, {'id': 3, 'name': 'Courageous', 'count': 71}, {'id': 1, 'name': 'Beautiful', 'count': 33}, {'id': 11, 'name': 'Longwinded', 'count': 34}, {'id': 2, 'name': 'Confusing', 'count': 33}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 21, 'name': 'Unconvincing', 'count': 14}]","['alternative energy', 'creativity', 'energy', 'genetics', 'global issues', 'invention', 'science', 'technology']",On the verge of creating synthetic life,1004893
TED1984,Nicholas Negroponte,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 77}, {'id': 7, 'name': 'Funny', 'count': 24}, {'id': 3, 'name': 'Courageous', 'count': 19}, {'id': 22, 'name': 'Fascinating', 'count': 177}, {'id': 11, 'name': 'Longwinded', 'count': 51}, {'id': 9, 'name': 'Ingenious', 'count': 86}, {'id': 8, 'name': 'Informative', 'count': 131}, {'id': 10, 'name': 'Inspiring', 'count': 101}, {'id': 24, 'name': 'Persuasive', 'count': 26}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 1, 'name': 'Beautiful', 'count': 14}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 7}]","['demo', 'design', 'entertainment', 'future', 'interface design', 'media', 'movies', 'technology']","5 predictions, from 1984",974087
TED2008,Jill Bolte Taylor,"[{'id': 22, 'name': 'Fascinating', 'count': 14447}, {'id': 10, 'name': 'Inspiring', 'count': 16918}, {'id': 23, 'name': 'Jaw-dropping', 'count': 10464}, {'id': 1, 'name': 'Beautiful', 'count': 9437}, {'id': 3, 'name': 'Courageous', 'count': 7842}, {'id': 7, 'name': 'Funny', 'count': 966}, {'id': 8, 'name': 'Informative', 'count': 5430}, {'id': 26, 'name': 'Obnoxious', 'count': 356}, {'id': 2, 'name': 'Confusing', 'count': 289}, {'id': 24, 'name': 'Persuasive', 'count': 1704}, {'id': 9, 'name': 'Ingenious', 'count': 1228}, {'id': 21, 'name': 'Unconvincing', 'count': 550}, {'id': 25, 'name': 'OK', 'count': 636}, {'id': 11, 'name': 'Longwinded', 'count': 398}]","['biology', 'brain', 'consciousness', 'global issues', 'illness', 'science']",My stroke of insight,21190883
TED1990,Frank Gehry,"[{'id': 11, 'name': 'Longwinded', 'count': 76}, {'id': 1, 'name': 'Beautiful', 'count': 19}, {'id': 8, 'name': 'Informative', 'count': 32}, {'id': 22, 'name': 'Fascinating', 'count': 31}, {'id': 7, 'name': 'Funny', 'count': 40}, {'id': 10, 'name': 'Inspiring', 'count': 41}, {'id': 9, 'name': 'Ingenious', 'count': 16}, {'id': 23, 'name': 'Jaw-dropping', 'count': 10}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 3, 'name': 'Courageous', 'count': 9}, {'id': 24, 'name': 'Persuasive', 'count': 10}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 25, 'name': 'OK', 'count': 35}, {'id': 2, 'name': 'Confusing', 'count': 11}]","['architecture', 'collaboration', 'design', 'global issues', 'technology']",My days as a young rebel,620806
TED2008,Dave Eggers,"[{'id': 9, 'name': 'Ingenious', 'count': 452}, {'id': 10, 'name': 'Inspiring', 'count': 1398}, {'id': 7, 'name': 'Funny', 'count': 480}, {'id': 24, 'name': 'Persuasive', 'count': 301}, {'id': 3, 'name': 'Courageous', 'count': 223}, {'id': 1, 'name': 'Beautiful', 'count': 209}, {'id': 11, 'name': 'Longwinded', 'count': 24}, {'id': 23, 'name': 'Jaw-dropping', 'count': 215}, {'id': 22, 'name': 'Fascinating', 'count': 241}, {'id': 8, 'name': 'Informative', 'count': 133}, {'id': 25, 'name': 'OK', 'count': 28}, {'id': 21, 'name': 'Unconvincing', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 26, 'name': 'Obnoxious', 'count': 8}]","['TED Prize', 'activism', 'children', 'collaboration', 'culture', 'design', 'education', 'entertainment', 'global issues', 'teaching', 'writing']",My wish: Once Upon a School,1357888
TED2008,Karen Armstrong,"[{'id': 24, 'name': 'Persuasive', 'count': 528}, {'id': 25, 'name': 'OK', 'count': 86}, {'id': 8, 'name': 'Informative', 'count': 340}, {'id': 22, 'name': 'Fascinating', 'count': 240}, {'id': 3, 'name': 'Courageous', 'count': 458}, {'id': 10, 'name': 'Inspiring', 'count': 1111}, {'id': 1, 'name': 'Beautiful', 'count': 318}, {'id': 21, 'name': 'Unconvincing', 'count': 123}, {'id': 9, 'name': 'Ingenious', 'count': 97}, {'id': 26, 'name': 'Obnoxious', 'count': 37}, {'id': 23, 'name': 'Jaw-dropping', 'count': 91}, {'id': 11, 'name': 'Longwinded', 'count': 50}, {'id': 7, 'name': 'Funny', 'count': 15}, {'id': 2, 'name': 'Confusing', 'count': 26}]","['TED Prize', 'collaboration', 'faith', 'global issues', 'religion']",My wish: The Charter for Compassion,1277619
TED2008,Neil Turok,"[{'id': 10, 'name': 'Inspiring', 'count': 396}, {'id': 25, 'name': 'OK', 'count': 17}, {'id': 8, 'name': 'Informative', 'count': 106}, {'id': 3, 'name': 'Courageous', 'count': 142}, {'id': 1, 'name': 'Beautiful', 'count': 70}, {'id': 22, 'name': 'Fascinating', 'count': 92}, {'id': 24, 'name': 'Persuasive', 'count': 113}, {'id': 9, 'name': 'Ingenious', 'count': 65}, {'id': 21, 'name': 'Unconvincing', 'count': 3}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 23, 'name': 'Jaw-dropping', 'count': 54}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 0}]","['Africa', 'TED Prize', 'education', 'math', 'physics', 'science', 'technology']",My wish: Find the next Einstein in Africa,473165
DLD 2007,Norman Foster,"[{'id': 10, 'name': 'Inspiring', 'count': 193}, {'id': 8, 'name': 'Informative', 'count': 181}, {'id': 22, 'name': 'Fascinating', 'count': 122}, {'id': 11, 'name': 'Longwinded', 'count': 119}, {'id': 25, 'name': 'OK', 'count': 96}, {'id': 1, 'name': 'Beautiful', 'count': 37}, {'id': 21, 'name': 'Unconvincing', 'count': 22}, {'id': 9, 'name': 'Ingenious', 'count': 58}, {'id': 23, 'name': 'Jaw-dropping', 'count': 30}, {'id': 3, 'name': 'Courageous', 'count': 11}, {'id': 24, 'name': 'Persuasive', 'count': 61}, {'id': 2, 'name': 'Confusing', 'count': 16}, {'id': 26, 'name': 'Obnoxious', 'count': 25}, {'id': 7, 'name': 'Funny', 'count': 19}]","['architecture', 'cities', 'green']",My green agenda for architecture,763815
TED2008,Christopher deCharms,"[{'id': 21, 'name': 'Unconvincing', 'count': 85}, {'id': 26, 'name': 'Obnoxious', 'count': 15}, {'id': 8, 'name': 'Informative', 'count': 455}, {'id': 22, 'name': 'Fascinating', 'count': 679}, {'id': 24, 'name': 'Persuasive', 'count': 96}, {'id': 23, 'name': 'Jaw-dropping', 'count': 388}, {'id': 9, 'name': 'Ingenious', 'count': 251}, {'id': 10, 'name': 'Inspiring', 'count': 223}, {'id': 25, 'name': 'OK', 'count': 126}, {'id': 2, 'name': 'Confusing', 'count': 49}, {'id': 3, 'name': 'Courageous', 'count': 49}, {'id': 1, 'name': 'Beautiful', 'count': 29}, {'id': 7, 'name': 'Funny', 'count': 30}, {'id': 11, 'name': 'Longwinded', 'count': 10}]","['biology', 'brain', 'business', 'demo', 'medicine', 'science', 'technology', 'visualizations']",A look inside the brain in real time,1485761
TED2006,Clifford Stoll,"[{'id': 11, 'name': 'Longwinded', 'count': 126}, {'id': 25, 'name': 'OK', 'count': 119}, {'id': 26, 'name': 'Obnoxious', 'count': 195}, {'id': 22, 'name': 'Fascinating', 'count': 645}, {'id': 9, 'name': 'Ingenious', 'count': 432}, {'id': 7, 'name': 'Funny', 'count': 1243}, {'id': 21, 'name': 'Unconvincing', 'count': 86}, {'id': 8, 'name': 'Informative', 'count': 177}, {'id': 10, 'name': 'Inspiring', 'count': 773}, {'id': 2, 'name': 'Confusing', 'count': 278}, {'id': 23, 'name': 'Jaw-dropping', 'count': 362}, {'id': 1, 'name': 'Beautiful', 'count': 228}, {'id': 3, 'name': 'Courageous', 'count': 92}, {'id': 24, 'name': 'Persuasive', 'count': 65}]","['culture', 'education', 'science', 'technology', 'web']",The call to learn,2283491
TEDGlobal 2007,Rokia Traore,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 52}, {'id': 22, 'name': 'Fascinating', 'count': 105}, {'id': 1, 'name': 'Beautiful', 'count': 522}, {'id': 25, 'name': 'OK', 'count': 71}, {'id': 10, 'name': 'Inspiring', 'count': 113}, {'id': 9, 'name': 'Ingenious', 'count': 8}, {'id': 24, 'name': 'Persuasive', 'count': 14}, {'id': 3, 'name': 'Courageous', 'count': 20}, {'id': 21, 'name': 'Unconvincing', 'count': 6}, {'id': 2, 'name': 'Confusing', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 8, 'name': 'Informative', 'count': 1}, {'id': 7, 'name': 'Funny', 'count': 0}]","['Africa', 'entertainment', 'guitar', 'live music', 'music', 'performance']","""M'Bifo""",294936
TED2008,Siegfried Woldhek,"[{'id': 24, 'name': 'Persuasive', 'count': 324}, {'id': 22, 'name': 'Fascinating', 'count': 524}, {'id': 23, 'name': 'Jaw-dropping', 'count': 197}, {'id': 8, 'name': 'Informative', 'count': 307}, {'id': 25, 'name': 'OK', 'count': 74}, {'id': 9, 'name': 'Ingenious', 'count': 282}, {'id': 7, 'name': 'Funny', 'count': 28}, {'id': 10, 'name': 'Inspiring', 'count': 81}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 1, 'name': 'Beautiful', 'count': 110}, {'id': 3, 'name': 'Courageous', 'count': 35}, {'id': 21, 'name': 'Unconvincing', 'count': 65}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 11, 'name': 'Longwinded', 'count': 1}]","['art', 'demo', 'design', 'entertainment', 'history', 'technology']",The search for the true face of Leonardo,1224127
TED2007,David Hoffman,"[{'id': 22, 'name': 'Fascinating', 'count': 77}, {'id': 8, 'name': 'Informative', 'count': 124}, {'id': 1, 'name': 'Beautiful', 'count': 32}, {'id': 24, 'name': 'Persuasive', 'count': 10}, {'id': 10, 'name': 'Inspiring', 'count': 41}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 25, 'name': 'OK', 'count': 44}, {'id': 9, 'name': 'Ingenious', 'count': 6}, {'id': 3, 'name': 'Courageous', 'count': 5}, {'id': 23, 'name': 'Jaw-dropping', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 0}]","['education', 'history', 'math', 'science', 'space', 'technology', 'war']",Sputnik mania,311741
TED2007,Jakob Trollback,"[{'id': 1, 'name': 'Beautiful', 'count': 132}, {'id': 25, 'name': 'OK', 'count': 170}, {'id': 9, 'name': 'Ingenious', 'count': 44}, {'id': 8, 'name': 'Informative', 'count': 17}, {'id': 10, 'name': 'Inspiring', 'count': 59}, {'id': 3, 'name': 'Courageous', 'count': 15}, {'id': 23, 'name': 'Jaw-dropping', 'count': 24}, {'id': 22, 'name': 'Fascinating', 'count': 53}, {'id': 21, 'name': 'Unconvincing', 'count': 224}, {'id': 11, 'name': 'Longwinded', 'count': 42}, {'id': 2, 'name': 'Confusing', 'count': 111}, {'id': 26, 'name': 'Obnoxious', 'count': 70}, {'id': 24, 'name': 'Persuasive', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 1}]","['animation', 'art', 'demo', 'design', 'entertainment', 'film', 'music', 'online video', 'visualizations']",A new kind of music video,480377
TED2008,Stephen Hawking,"[{'id': 22, 'name': 'Fascinating', 'count': 1070}, {'id': 3, 'name': 'Courageous', 'count': 305}, {'id': 10, 'name': 'Inspiring', 'count': 775}, {'id': 8, 'name': 'Informative', 'count': 716}, {'id': 23, 'name': 'Jaw-dropping', 'count': 304}, {'id': 24, 'name': 'Persuasive', 'count': 199}, {'id': 9, 'name': 'Ingenious', 'count': 254}, {'id': 7, 'name': 'Funny', 'count': 69}, {'id': 11, 'name': 'Longwinded', 'count': 47}, {'id': 26, 'name': 'Obnoxious', 'count': 48}, {'id': 1, 'name': 'Beautiful', 'count': 209}, {'id': 21, 'name': 'Unconvincing', 'count': 86}, {'id': 2, 'name': 'Confusing', 'count': 41}, {'id': 25, 'name': 'OK', 'count': 141}]","['String theory', 'evolution', 'math', 'physics', 'science', 'time', 'universe']",Questioning the universe,8655723
TED2008,Al Gore,"[{'id': 8, 'name': 'Informative', 'count': 1055}, {'id': 24, 'name': 'Persuasive', 'count': 1175}, {'id': 23, 'name': 'Jaw-dropping', 'count': 534}, {'id': 7, 'name': 'Funny', 'count': 58}, {'id': 22, 'name': 'Fascinating', 'count': 340}, {'id': 10, 'name': 'Inspiring', 'count': 1435}, {'id': 25, 'name': 'OK', 'count': 137}, {'id': 3, 'name': 'Courageous', 'count': 653}, {'id': 1, 'name': 'Beautiful', 'count': 68}, {'id': 9, 'name': 'Ingenious', 'count': 87}, {'id': 26, 'name': 'Obnoxious', 'count': 210}, {'id': 21, 'name': 'Unconvincing', 'count': 288}, {'id': 11, 'name': 'Longwinded', 'count': 120}, {'id': 2, 'name': 'Confusing', 'count': 74}]","['activism', 'climate change', 'global issues', 'science']",New thinking on the climate crisis,1751426
TED2008,Johnny Lee,"[{'id': 8, 'name': 'Informative', 'count': 843}, {'id': 22, 'name': 'Fascinating', 'count': 1684}, {'id': 10, 'name': 'Inspiring', 'count': 1338}, {'id': 9, 'name': 'Ingenious', 'count': 3249}, {'id': 1, 'name': 'Beautiful', 'count': 159}, {'id': 23, 'name': 'Jaw-dropping', 'count': 2368}, {'id': 7, 'name': 'Funny', 'count': 132}, {'id': 3, 'name': 'Courageous', 'count': 89}, {'id': 24, 'name': 'Persuasive', 'count': 159}, {'id': 25, 'name': 'OK', 'count': 80}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 15}]","['business', 'demo', 'design', 'education', 'entertainment', 'gaming', 'hack', 'technology']",Free or cheap Wii Remote hacks,5483940
TED2008,Tod Machover and Dan Ellsey,"[{'id': 22, 'name': 'Fascinating', 'count': 168}, {'id': 10, 'name': 'Inspiring', 'count': 240}, {'id': 1, 'name': 'Beautiful', 'count': 204}, {'id': 3, 'name': 'Courageous', 'count': 87}, {'id': 21, 'name': 'Unconvincing', 'count': 38}, {'id': 8, 'name': 'Informative', 'count': 52}, {'id': 9, 'name': 'Ingenious', 'count': 109}, {'id': 23, 'name': 'Jaw-dropping', 'count': 142}, {'id': 26, 'name': 'Obnoxious', 'count': 37}, {'id': 24, 'name': 'Persuasive', 'count': 16}, {'id': 11, 'name': 'Longwinded', 'count': 20}, {'id': 2, 'name': 'Confusing', 'count': 16}, {'id': 25, 'name': 'OK', 'count': 31}, {'id': 7, 'name': 'Funny', 'count': 1}]","['creativity', 'demo', 'design', 'entertainment', 'health care', 'live music', 'music', 'technology', 'writing']",Inventing instruments that unlock new music,497153
TEDGlobal 2005,Yochai Benkler,"[{'id': 24, 'name': 'Persuasive', 'count': 285}, {'id': 8, 'name': 'Informative', 'count': 555}, {'id': 10, 'name': 'Inspiring', 'count': 268}, {'id': 22, 'name': 'Fascinating', 'count': 258}, {'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 2, 'name': 'Confusing', 'count': 24}, {'id': 9, 'name': 'Ingenious', 'count': 93}, {'id': 3, 'name': 'Courageous', 'count': 35}, {'id': 25, 'name': 'OK', 'count': 105}, {'id': 23, 'name': 'Jaw-dropping', 'count': 69}, {'id': 1, 'name': 'Beautiful', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 40}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 7, 'name': 'Funny', 'count': 7}]","['Google', 'business', 'collaboration', 'economics', 'law', 'social change', 'technology', 'wikipedia']",The new open-source economics,753974
TEDGlobal 2007,Ernest Madu,"[{'id': 24, 'name': 'Persuasive', 'count': 123}, {'id': 10, 'name': 'Inspiring', 'count': 177}, {'id': 9, 'name': 'Ingenious', 'count': 56}, {'id': 8, 'name': 'Informative', 'count': 105}, {'id': 3, 'name': 'Courageous', 'count': 112}, {'id': 22, 'name': 'Fascinating', 'count': 53}, {'id': 1, 'name': 'Beautiful', 'count': 20}, {'id': 25, 'name': 'OK', 'count': 14}, {'id': 23, 'name': 'Jaw-dropping', 'count': 23}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 7, 'name': 'Funny', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]","['Africa', 'activism', 'global development', 'global issues', 'health', 'health care', 'heart health', 'public health', 'science']",World-class health care,371754
TED2008,Amy Tan,"[{'id': 1, 'name': 'Beautiful', 'count': 416}, {'id': 3, 'name': 'Courageous', 'count': 157}, {'id': 7, 'name': 'Funny', 'count': 560}, {'id': 10, 'name': 'Inspiring', 'count': 752}, {'id': 8, 'name': 'Informative', 'count': 304}, {'id': 21, 'name': 'Unconvincing', 'count': 148}, {'id': 22, 'name': 'Fascinating', 'count': 444}, {'id': 25, 'name': 'OK', 'count': 298}, {'id': 2, 'name': 'Confusing', 'count': 204}, {'id': 11, 'name': 'Longwinded', 'count': 273}, {'id': 24, 'name': 'Persuasive', 'count': 106}, {'id': 9, 'name': 'Ingenious', 'count': 172}, {'id': 26, 'name': 'Obnoxious', 'count': 43}, {'id': 23, 'name': 'Jaw-dropping', 'count': 59}]","['culture', 'entertainment', 'storytelling', 'writing']",Where does creativity hide?,2477746
TED2005,Brian Greene,"[{'id': 8, 'name': 'Informative', 'count': 2050}, {'id': 7, 'name': 'Funny', 'count': 58}, {'id': 22, 'name': 'Fascinating', 'count': 2551}, {'id': 10, 'name': 'Inspiring', 'count': 753}, {'id': 24, 'name': 'Persuasive', 'count': 440}, {'id': 9, 'name': 'Ingenious', 'count': 582}, {'id': 23, 'name': 'Jaw-dropping', 'count': 747}, {'id': 1, 'name': 'Beautiful', 'count': 349}, {'id': 21, 'name': 'Unconvincing', 'count': 96}, {'id': 2, 'name': 'Confusing', 'count': 79}, {'id': 25, 'name': 'OK', 'count': 116}, {'id': 3, 'name': 'Courageous', 'count': 88}, {'id': 11, 'name': 'Longwinded', 'count': 41}, {'id': 26, 'name': 'Obnoxious', 'count': 27}]","['String theory', 'TED Brain Trust', 'physics', 'science', 'universe']",Making sense of string theory,4119616
TED2008,Brian Cox,"[{'id': 24, 'name': 'Persuasive', 'count': 169}, {'id': 8, 'name': 'Informative', 'count': 1276}, {'id': 7, 'name': 'Funny', 'count': 237}, {'id': 10, 'name': 'Inspiring', 'count': 838}, {'id': 22, 'name': 'Fascinating', 'count': 1633}, {'id': 21, 'name': 'Unconvincing', 'count': 34}, {'id': 25, 'name': 'OK', 'count': 93}, {'id': 1, 'name': 'Beautiful', 'count': 448}, {'id': 11, 'name': 'Longwinded', 'count': 21}, {'id': 3, 'name': 'Courageous', 'count': 47}, {'id': 9, 'name': 'Ingenious', 'count': 239}, {'id': 23, 'name': 'Jaw-dropping', 'count': 449}, {'id': 26, 'name': 'Obnoxious', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 29}]","['String theory', 'big bang', 'education', 'physics', 'science', 'technology']",CERN's supercollider,3074172
